Price,Close,High,Low,Open,Volume
Ticker,BSE.NS,BSE.NS,BSE.NS,BSE.NS,BSE.NS
Date,,,,,
2022-04-25,259.85302734375,267.5946240699869,258.69018801196535,267.5946240699869,2211912
2022-04-26,265.3326721191406,267.61054565253403,261.87603395997974,261.87603395997974,1557903
2022-04-27,262.831787109375,264.93445307314397,259.96453125,262.831787109375,1401450
2022-04-28,273.6795349121094,277.1680231633049,262.3220195855893,265.60342050132095,4050606
2022-04-29,286.58221435546875,294.3715865425473,277.80521047791484,279.4618510011014,15336075
2022-05-02,283.7149658203125,295.9645041485652,279.0795631334505,283.57160886447843,6195165
2022-05-04,270.2229309082031,287.99992250877267,267.6105384298048,285.86540599185616,3527298
2022-05-05,266.8459167480469,278.1078511198547,264.58396885552736,274.61936285034153,2032455
2022-05-06,262.3061218261719,265.38043572931537,256.6353116376121,259.964517993528,2414850
2022-05-09,247.77867126464844,262.3220366037872,245.6600801837177,261.82823536197657,3903120
2022-05-10,240.16453552246094,256.141515007343,238.96984562037446,247.8583414086213,3375420
2022-05-11,228.52027893066406,244.76806079035748,222.54682971754147,241.35921341164328,4704357
2022-05-12,229.8264617919922,235.4335414289046,225.09549290572747,230.97337571415508,5733786
2022-05-13,225.30258178710938,237.66364048340026,223.3592128134654,233.20346015475414,3978462
2022-05-16,230.25656127929688,232.566285260146,219.82293175853766,223.35921078749521,3107517
2022-05-17,236.66009521484375,238.30079579334188,229.07779603995797,229.3804498279065,3285996
2022-05-18,241.64593505859375,245.27779521339977,237.02647238013276,238.30080339193864,3082602
2022-05-19,230.43177795410156,235.5769068263602,229.31672926264284,232.5662797345064,2322345
2022-05-20,233.1078643798828,236.9149463733287,230.16096777945987,236.357429336388,1722558
2022-05-23,231.2123260498047,236.59639331384784,229.90612980029553,235.36983819734192,1358994
2022-05-24,226.51319885253906,232.56628931931982,225.4459406265435,232.0724880631064,1213320
2022-05-25,218.94680786132812,228.6317576909676,217.59283583900103,228.6317576909676,2041305
2022-05-26,211.31675720214844,219.82294353143993,207.07958934734475,218.13445234690212,4260207
2022-05-27,213.29197692871094,218.23001883743672,211.90612496533686,213.9928509817037,2770863
2022-05-30,219.5043487548828,222.00523473356725,215.36274763825182,216.63709317426876,2670654
2022-05-31,240.80169677734375,241.45479490427545,219.45657511939555,221.09727579988132,9407385
2022-06-01,237.8707275390625,254.15036119501679,234.7963989271972,251.36276108285924,8770374
2022-06-02,238.15744018554688,241.1680527730297,232.66186687750124,237.9822180353681,4029660
2022-06-03,240.1167449951172,246.2654020794409,236.3893037506628,242.09196466087278,5402556
2022-06-06,235.0353240966797,242.72911515365865,234.15921333524028,241.80522846455426,2314728
2022-06-07,230.70257568359375,233.39460920829006,229.50788581808897,232.55036364781557,1612470
2022-06-08,226.7840118408203,232.85302787946685,225.87603583544217,232.72559623258292,2142483
2022-06-09,232.12026977539062,235.35389494933247,223.98045367659793,224.56982134968914,3623439
2022-06-10,227.48487854003906,230.20877730082694,226.67249817152836,228.74328424183275,1532889
2022-06-13,217.43356323242188,225.1592197754451,211.53975482572196,222.9610020118571,2780718
2022-06-14,214.31143188476562,225.46186066369725,213.5946179811079,217.43355077617719,2751492
2022-06-15,214.24771118164062,217.91142174450226,213.4512415844329,216.31849713370266,1737165
2022-06-16,199.44947814941406,219.05831591887178,197.52204918649434,217.8158356265541,5220966
2022-06-17,186.1167449951172,199.57691184177736,182.35745346304628,198.7963821469351,7482222
2022-06-20,176.43182373046875,187.8530571293974,174.90261470831496,186.0530594871731,5723601
2022-06-21,196.42295837402344,199.1149921615296,178.40704219357707,178.40704219357707,13124043
2022-06-22,190.1787109375,195.86543206938424,186.7539234267113,195.86543206938424,5465634
2022-06-23,191.61288452148438,199.8758511694405,189.05413256701988,193.94346371031395,6380049
2022-06-24,193.7967987060547,196.87707150034717,190.53724943348092,193.29157177683263,4537494
2022-06-27,197.92013549804688,201.29378620988814,195.60586482552458,197.3334246637244,4058037
2022-06-28,195.4591827392578,197.69198452505032,193.25898346148088,196.22518500653237,3040662
2022-06-29,194.44873046875,196.04591019087016,191.2706648181286,192.313721267698,2138217
2022-06-30,194.5627899169922,203.33099897402747,193.5686298307963,195.89920917436478,6884964
2022-07-01,195.58956909179688,197.18674885058803,191.15658280961026,193.9271992359769,2335920
2022-07-04,194.5627899169922,197.83864796892172,193.29157567217703,194.5953924232709,1824312
2022-07-05,194.644287109375,198.70242622570257,193.617524525408,195.32879052500124,2485326
2022-07-06,199.1261749267578,200.07145365410435,194.1390656819476,195.11693199517185,3512970
2022-07-07,210.15977478027344,211.80585074596553,199.1913662733398,201.11451132601547,8559465
2022-07-08,204.79779052734375,213.17484379169954,203.28209484644867,211.87102709081753,4342779
2022-07-11,206.37867736816406,208.57887645541302,200.49518601009817,203.72213273455264,3466968
2022-07-12,214.38088989257812,216.74405680832754,203.39618794299093,204.70000468688906,6541191
2022-07-13,219.1561279296875,222.82312639302862,216.69516849545988,216.69516849545988,10656852
2022-07-14,214.7068328857422,220.2480799665596,212.03399447864797,219.15612732656245,3285972
2022-07-15,211.5776824951172,216.45072040344368,209.328586928116,215.13059487555753,2759799
2022-07-18,213.89195251464844,215.6521147827558,211.87102988713409,212.1969803363928,2705295
2022-07-19,219.2702178955078,220.3458618430154,212.19698120957398,213.10965739230915,4522455
2022-07-20,219.62876892089844,223.9150807230912,218.55311006179198,221.64969153896251,3334050
2022-07-21,220.13400268554688,221.32373304753855,217.4448703752743,218.06418370574178,2678541
2022-07-22,220.21548461914062,223.91508569760182,218.86277157967166,221.32373108711388,2324967
2022-07-25,217.03741455078125,221.95934838152064,215.35875109221587,220.01990964349295,1739499
2022-07-26,215.16317749023438,219.36799042810534,214.1527087354773,217.31448025587753,1859919
2022-07-27,213.51710510253906,215.7498917848517,212.00140940636157,214.80462802441875,1048635
2022-07-28,216.35293579101562,219.0420683262712,214.49499564417087,214.80465233531166,1904946
2022-07-29,221.1607666015625,222.6927561442625,217.20040510035992,218.0804788023802,4083717
2022-08-01,222.30160522460938,227.50059350063887,220.34587258356865,221.97565475812124,4707636
2022-08-02,229.5541229248047,232.37363554420457,220.34587659843808,221.94305629491572,9245460
2022-08-03,223.9476776123047,231.02091452994756,221.71489084070527,230.77644795372538,5131149
2022-08-04,217.6730499267578,226.18048397056782,216.10845783823956,223.27947258166023,3807321
2022-08-05,217.2329864501953,220.867397387261,216.3692065656963,218.7812846622341,1992042
2022-08-08,210.5509033203125,217.90119408910715,209.91529621742197,217.232984480939,3923946
2022-08-10,210.14346313476562,213.10966455866483,209.27968322083743,211.54507250106107,2126940
2022-08-11,211.49618530273438,213.17484878489978,209.94788708055032,213.17484878489978,1793781
2022-08-12,213.64749145507812,215.6847079273092,211.1213269147716,212.39255608123446,3003864
2022-08-16,215.45652770996094,216.7603593377161,214.15271100326078,214.5112639548407,2192937
2022-08-17,215.7825164794922,218.35756258804798,215.21208448508915,216.53221004807148,2018217
2022-08-18,215.26097106933594,216.76037305985838,213.51711741932112,216.3366299921709,1889079
2022-08-19,213.06076049804688,217.3633810391987,212.22958312107974,215.78249524636743,2936130
2022-08-22,205.88975524902344,212.52294044966249,205.5149084850668,211.87103952150127,2318586
2022-08-23,209.67083740234375,211.44729351873954,204.25997024747716,204.35776284587,1890213
2022-08-24,209.6382293701172,210.76278453777104,207.17726989300536,209.5893330722096,1811355
2022-08-25,210.3064422607422,214.772030653172,209.31228217904365,210.32273605328007,1654767
2022-08-26,209.88270568847656,213.3867216924865,209.26339234235803,211.87104083432817,1358340
2022-08-29,205.44970703125,206.52535096376272,203.47766579970923,204.0480977316262,1651173
2022-08-30,212.29478454589844,217.7382394121223,205.75937696360052,206.73724328592883,5679516
2022-09-01,212.66961669921875,215.08167983205183,210.27384735835656,211.05612842561817,1700469
2022-09-02,210.82798767089844,214.15272723952802,210.24126190181974,213.72898416653922,1083099
2022-09-05,214.46237182617188,215.65211709054466,209.05151970529747,211.77323955810817,2975931
2022-09-06,220.4273681640625,222.8883277223969,214.49498023448922,216.10845367130517,8316771
2022-09-07,225.30038452148438,229.4074348266342,218.43902678195366,219.3679967620022,10489083
2022-09-08,226.1478729248047,231.4283598333918,225.2677992339012,227.84284513652813,6530451
2022-09-09,223.13279724121094,228.16880281614993,221.97565443553972,227.56578326323125,2523720
2022-09-12,222.9208984375,226.62049931248433,222.3178938592236,224.2573176109814,2198448
2022-09-13,221.04669189453125,224.30624142811288,220.21549952675556,224.0454810464799,1778799
2022-09-14,217.88490295410156,220.052514489318,216.51589613684766,217.72192026783603,2146875
2022-09-15,217.7545166015625,220.0199057474848,216.92332432253897,218.79757293777655,1586958
2022-09-16,216.0758514404297,218.69979369349966,210.24125610245122,217.689339800361,2419053
2022-09-19,211.1050262451172,217.02112011554425,210.56719681670472,216.10844394276842,1576776
2022-09-20,212.88150024414062,216.6951879408744,212.5229472616314,213.1748631317442,1881756
2022-09-21,209.93157958984375,214.41346143501266,209.16557742491736,213.28892125615837,1315293
2022-09-22,209.89898681640625,211.87102805022568,208.61146390167812,208.93742926916588,1146903
2022-09-23,206.0038299560547,211.17021539368176,205.3519141438179,209.9152949873655,1473030
2022-09-26,197.78976440429688,204.96079429964314,196.66522406269607,203.7221526392484,2427681
2022-09-27,198.783935546875,203.07024766886408,196.73041027029902,200.91892979014406,1658916
2022-09-28,196.76300048828125,199.22397507862644,195.57327005858448,195.57327005858448,1378680
2022-09-29,195.8666229248047,200.1366410920484,193.94347790974493,199.81067571126047,1316520
2022-09-30,197.49639892578125,201.22860273067508,195.86663163359984,195.86663163359984,1678500
2022-10-03,196.24147033691406,200.46259221898325,194.46501421361296,197.95273636805172,1351149
2022-10-04,199.33804321289062,200.46258344427798,198.1809004763208,199.63139115425776,1286379
2022-10-06,199.1261749267578,202.9724500868436,198.83281204857937,200.75595708915017,1917828
2022-10-07,201.19598388671875,201.73381331631344,198.45795536237256,199.12616497107112,1477206
2022-10-10,198.36019897460938,199.27287524733075,197.02377961380105,198.18092247883965,1029738
2022-10-11,193.69900512695312,200.5766715148046,192.03663545401102,198.66983527463407,1688532
2022-10-12,193.25897216796875,195.06803077018046,190.94468662896216,193.94347558573207,1563078
2022-10-13,192.68856811523438,193.91090105821218,191.4010450767015,192.6233780196793,737421
2022-10-14,194.04127502441406,197.67567122844915,193.6175319563718,195.57326460239577,1133862
2022-10-17,191.8736572265625,193.30786907885232,191.00987732509498,192.31370899464127,954720
2022-10-18,192.313720703125,195.13323335951463,191.07507904953923,192.83524146585046,1134411
2022-10-19,191.92254638671875,194.62798730171127,191.53140585303677,193.6338123334235,1566417
2022-10-20,189.95053100585938,191.33584658748097,189.42899534324164,190.97729361712922,1093221
2022-10-21,190.09719848632812,192.63965677770472,189.41269507589757,190.9120969987478,1274844
2022-10-24,192.1996307373047,192.31371713229666,191.02619412190404,192.31371713229666,542088
2022-10-25,199.20765686035156,201.34266595137265,190.27647994323283,192.80264450834395,4389336
2022-10-27,199.33804321289062,202.41831596568557,198.71871498286387,200.8048426039463,2214897
2022-10-28,195.58956909179688,200.44631338625595,194.92135940645892,199.33806681570928,1279218
2022-10-31,192.34628295898438,197.1215276888255,191.9877300213025,196.2251602656752,1881672
2022-11-01,194.0086669921875,195.24730857483644,192.81893662956344,193.09599078863042,1067073
2022-11-02,193.58493041992188,195.0028485322447,192.59077029882232,195.0028485322447,844140
2022-11-03,193.24267578125,194.48130241781809,191.98774043131795,193.45453984442918,1046259
2022-11-04,196.37185668945312,197.95274258592093,193.3730675925734,193.6175341761291,1523991
2022-11-07,195.89920043945312,200.10402829858836,194.5953837464949,198.50684874642442,3305793
2022-11-09,191.41734313964844,193.94349297112637,190.73283966052517,192.31372562484367,2693694
2022-11-10,188.0599822998047,191.2543415001382,187.42437518663505,190.19499133783705,1648866
2022-11-11,186.57688903808594,190.6024405432227,185.79459303058817,189.70605814702162,2054628
2022-11-14,192.67225646972656,195.49176887414836,186.21833316036387,187.4243721979725,4168845
2022-11-15,190.03201293945312,193.74790786913556,189.07045535181143,192.28110841697583,1618374
2022-11-16,188.71189880371094,190.68392516190735,187.7829288191845,190.34166599447667,940797
2022-11-17,186.5605926513672,188.95636201765558,186.12054089504366,188.71189545127808,967311
2022-11-18,184.86563110351562,187.42438330146464,184.32780164236385,187.42438330146464,1119456
2022-11-21,183.12176513671875,187.2614032697592,182.55134808129694,184.8167374307284,1164210
2022-11-22,181.4268035888672,184.23000742153465,180.98675181112296,183.96924705032015,1149801
2022-11-23,181.93202209472656,183.92034221454105,180.595602872693,182.50243911054866,1265598
2022-11-24,185.4523468017578,187.42438821097113,182.0461233006838,182.0461233006838,1873725
2022-11-25,186.43019104003906,187.70142012501577,184.84932023092375,185.9575666369892,955143
2022-11-28,186.05535888671875,190.22759940955603,185.4849418474136,186.43020564863835,1589292
2022-11-29,189.1519317626953,190.27647199649536,187.16359673183933,189.05413916799313,3334632
2022-11-30,188.14146423339844,189.70605623260485,187.7503236941244,188.56520727813955,1204500
2022-12-01,188.33705139160156,189.9831272900891,187.60365168200974,189.05414238776189,2170719
2022-12-02,186.64208984375,188.32075342276568,185.85979379134062,188.32075342276568,1296951
2022-12-05,185.8271942138672,187.55475398238232,185.2567622744102,186.78875177270655,1017255
2022-12-06,189.9179229736328,191.9877419288644,184.81672749362576,185.142677947619,3085767
2022-12-07,189.60826110839844,191.66178621483652,187.5547509230153,190.35796951359063,1894239
2022-12-08,187.53846740722656,189.54308140543196,187.09841563098075,189.05414825054172,1140216
2022-12-09,186.78875732421875,188.58152215714438,186.28353038087408,188.0762802927441,1378320
2022-12-12,184.93081665039062,186.54429007312297,184.4907798006505,186.54429007312297,916182
2022-12-13,191.02618408203125,194.38352597698187,185.14267767887011,185.61531702726575,6267741
2022-12-14,190.846923828125,194.4976139810975,190.3090943432991,192.19963697656013,3845319
2022-12-15,189.26602172851562,193.82938776051384,188.66300219891076,190.61873476149722,1970775
2022-12-16,192.68856811523438,193.94348864546149,187.81553013694776,188.72820639577495,3794634
2022-12-19,189.29861450195312,193.03080324978356,188.92376773999032,192.68855899458327,1435287
2022-12-20,188.98895263671875,191.25434186012401,188.02739506896705,188.40224182062445,1396383
2022-12-21,183.10545349121094,190.48834658948672,181.9646045705403,190.35796641359087,1992303
2022-12-22,179.0799102783203,185.12638446666415,176.8797111377895,184.1485181819838,2187798
2022-12-23,171.5340576171875,178.4932083457377,171.12660833793564,177.6457222006852,2123238
2022-12-26,174.0764923095703,176.55376052503308,169.985750694253,171.534048924313,1487547
2022-12-27,175.33143615722656,177.90648217308205,174.54914010810506,175.68998913478458,1102413
2022-12-28,175.364013671875,178.85173572454968,174.4024561102565,176.1137220914632,1160250
2022-12-29,174.69580078125,175.9833236910959,173.1312237232506,175.20104262262367,758832
2022-12-30,177.6131134033203,178.41170321921336,175.85295108139385,176.01593377153418,1193490
2023-01-02,181.26382446289062,183.31733480819352,177.31975662591645,177.31975662591645,2003130
2023-01-03,184.34408569335938,186.1205417558482,180.36743052329723,182.2090766757179,1265370
2023-01-04,179.53627014160156,184.8167425312136,179.27549483613367,184.8167425312136,1244793
2023-01-05,178.39541625976562,181.36160285496925,177.25456722719554,180.67709940384964,749841
2023-01-06,176.6678466796875,178.900633400179,176.08112094176204,178.6235792446986,791127
2023-01-09,175.42921447753906,179.86221549135834,174.38615804859148,176.70044369686596,989868
2023-01-10,175.21734619140625,176.6678518653134,174.43505015822848,174.71211924289685,808989
2023-01-11,174.77731323242188,178.2976230786273,174.40246646090853,176.015939941954,1256583
2023-01-12,173.57125854492188,175.6736650039455,173.0823254222601,175.36400835433005,737949
2023-01-13,174.19058227539062,175.88555451440112,173.4082862480738,174.15799468982425,835056
2023-01-16,174.25576782226562,175.34772048925873,173.19641766104417,174.87508114242928,583518
2023-01-17,173.0497283935547,175.1358560478388,172.02298074031853,174.38614762726024,709140
2023-01-18,171.7296142578125,173.89721082807756,171.20807862495752,173.08232725536251,728841
2023-01-19,169.43162536621094,172.1044638211696,168.8775021403116,171.72961707315432,1349487
2023-01-20,169.9531707763672,172.03928361978487,169.49682519877555,169.82279058878558,796257
2023-01-23,172.65858459472656,177.20565672517756,169.70869202924442,170.3769016334932,2005824
2023-01-24,175.0869598388672,176.87970970591672,173.35940006219823,173.40828143919225,1730520
2023-01-25,172.80526733398438,176.61895488564937,171.7948134408553,175.03806903247417,987354
2023-01-27,167.16624450683594,173.50608179708547,166.2372744865634,172.91935603635758,1409913
2023-01-30,164.5911865234375,169.9857446861388,163.97187322172516,167.16623232363295,1441590
2023-01-31,167.36180114746094,168.1603909160581,164.8356516657011,165.5690513463141,1138629
2023-02-01,164.18373107910156,170.93101689670084,162.73324047294224,168.19298851801074,1773357
2023-02-02,164.13487243652344,167.05216276517208,162.3421075182965,163.30368007252218,1248690
2023-02-03,163.01031494140625,166.2698793363998,161.34794515732983,164.6074946312673,1218381
2023-02-06,162.4561767578125,164.52599563140618,161.69018949087666,163.0102999682729,1121250
2023-02-07,160.8916015625,163.62961514152815,160.3700659296511,162.9777142517857,1069662
2023-02-08,158.64251708984375,162.32580959364282,158.36544800187588,161.6738937380553,1834623
2023-02-09,164.8356475830078,166.0742741450832,156.81714759112114,158.72398372927492,2678538
2023-02-10,163.30368041992188,167.55740501006096,161.6738981965366,163.95559629348728,1705965
2023-02-13,159.4084930419922,162.94511131339482,159.0662488060514,161.34793175619134,1122912
2023-02-14,156.94754028320312,160.19079583222077,156.7845575937514,159.71815647754957,1122726
2023-02-15,157.35499572753906,159.7018689583455,156.55640588364963,156.98014895602526,1103898
2023-02-16,157.46908569335938,160.33747974225378,157.14312029425957,157.42018939138876,1444284
2023-02-17,154.8288116455078,157.64832389552026,154.50286121578372,157.43645984646318,1664403
2023-02-20,152.69381713867188,155.7578111508526,152.35157288549365,155.43184576937588,1432410
2023-02-21,152.59603881835938,155.15479095479077,152.0419155774496,152.22119206019002,1264761
2023-02-22,147.5274200439453,152.98716816882964,147.20146960876033,152.71011402918603,1944399
2023-02-23,145.53909301757812,148.63567454426882,145.08276238345223,147.62520575854995,1987401
2023-02-24,143.1922149658203,146.87550718052873,142.76847193110515,146.3213839691404,2171706
2023-02-27,142.0350799560547,144.31676301379204,139.19927365685172,143.42039552024644,2440869
2023-02-28,143.6648712158203,145.68579403435885,141.9698988773504,142.76848874431093,2548479
2023-03-01,144.91976928710938,147.78817783017655,143.77893532321116,144.398248599854,2221452
2023-03-02,144.5286407470703,148.5541922998536,144.13748527816406,144.91978129492108,1809480
2023-03-03,146.14212036132812,148.065265439195,144.87089114527214,145.97915258666748,2542551
2023-03-06,156.75196838378906,159.2781179783026,147.47853247384077,148.0978457978606,8114991
2023-03-08,151.86264038085938,156.06746848294296,151.08034435146268,155.93707337716373,3196656
2023-03-09,149.1735076904297,153.49240725329062,148.14674508680505,152.10710660303968,2350647
2023-03-10,146.5821533203125,148.52159213974983,145.83245979789513,147.00589638103878,1704243
2023-03-13,143.30630493164062,147.88597962673333,142.5729052287367,146.5821479853118,1932126
2023-03-14,144.95237731933594,147.00588748530987,142.94774852886596,144.02340736893908,1777416
2023-03-15,147.11996459960938,153.91613160348467,145.44130127794082,146.02801203651018,5176902
2023-03-16,143.55078125,147.29926390132954,143.42040106121277,146.02803467906975,2238537
2023-03-17,143.15960693359375,146.679931252065,142.76846641867658,145.37611461462026,1727793
2023-03-20,140.47047424316406,143.4203815674838,139.5577981246484,143.1596063042978,1713306
2023-03-21,141.90469360351562,143.2574066024378,141.4809505642208,141.7906072174299,982110
2023-03-22,143.64854431152344,145.68577558689333,142.2795375475292,142.34472763528822,1237785
2023-03-23,142.99664306640625,145.60427641217456,142.76847029930877,143.74633653423555,1153089
2023-03-24,138.67774963378906,144.49605161777419,137.6183993611644,143.40409883594933,1904688
2023-03-27,134.44032287597656,139.4111382761056,133.6906144348676,138.6777385488215,2194266
2023-03-28,132.92462158203125,136.23306711330525,132.40308594565087,135.1574082563642,2037600
2023-03-29,135.548583984375,136.9012971933589,132.85945136093403,133.52766106816256,2919984
2023-03-31,140.47047424316406,143.01293234211215,136.6079057213828,136.90126856680823,3773022
2023-04-03,146.5169677734375,147.8533870894149,141.1713054305841,141.79061878753828,3367401
2023-04-05,146.95700073242188,148.96161452848514,145.0012683100739,146.67993167609725,1526514
2023-04-06,146.77774047851562,149.18980376935284,145.76727165219543,146.6799478781745,1708749
2023-04-10,149.15719604492188,149.76020059542503,146.67992807428655,147.33184383941247,1398813
2023-04-11,150.9825439453125,153.10125914015308,148.65196469151533,149.77651983845396,2031582
2023-04-12,150.689208984375,154.14432876164838,149.45056734475332,151.92783570294046,1824711
2023-04-13,149.6950225830078,151.22701207170348,148.66827494052998,149.97209165487277,833097
2023-04-17,150.2328643798828,151.55298991609857,147.34816164187927,149.28760054141273,1271643
2023-04-18,152.286376953125,154.66585252558352,150.24914562071942,150.26545433390675,2032449
2023-04-19,148.1141357421875,152.82420548296906,147.657805117786,152.28637605627608,1306887
2023-04-20,146.63104248046875,149.10831063187175,145.7672626082524,148.79865397807825,1095297
2023-04-21,147.1362762451172,148.37491783895584,146.35399513876308,147.00589606072484,938988
2023-04-24,149.2712860107422,151.24332734148155,147.33186210783165,147.33186210783165,1674738
2023-04-25,161.25015258789062,162.58657190115875,149.45056647986132,149.6135491759606,14896824
2023-04-26,162.73326110839844,166.0742944767629,160.8427185301234,162.97772769247663,7822629
2023-04-27,169.7412872314453,170.76804983245174,162.6191689585551,162.7821367281363,9996030
2023-04-28,170.4420928955078,172.49560309843255,168.19299750282875,171.12659629648272,4733712
2023-05-02,171.8762969970703,175.0380686973676,170.5235839305033,171.12660347508006,3300459
2023-05-03,169.0730743408203,173.24531475653137,168.40486471945144,171.87629300787194,2532498
2023-05-04,167.9811248779297,171.09398506839912,167.41069297198666,169.43161548762436,1658862
2023-05-05,166.26986694335938,170.60506010925204,165.09641549283427,167.9322366035299,1856436
2023-05-08,174.6632080078125,176.01592096650708,166.56320912610244,166.82398439556684,4579413
2023-05-09,173.03343200683594,178.06945220673595,172.1370645477345,175.7062704341716,3903135
2023-05-10,172.3815460205078,174.71212548940565,170.50729721666306,173.7342591432356,1699797
2023-05-11,176.06483459472656,177.30346129266428,172.9519591357103,173.24532201707868,3310320
2023-05-12,179.17770385742188,182.51873706769092,177.645714331095,179.27548153379269,8278866
2023-05-15,177.906494140625,180.8889896354353,175.1032751466534,177.8413040422343,2809848
2023-05-16,175.9181365966797,180.22075715179446,175.0380629191396,177.9064716488644,1736067
2023-05-17,175.00547790527344,177.0101069500936,173.57128085759115,176.26041337792003,1372587
2023-05-18,172.72378540039062,176.66785318147296,171.45255620213817,175.42921156927383,1524855
2023-05-19,170.8495330810547,172.74007558539097,169.82278540492715,172.72378179270464,1359135
2023-05-22,171.74591064453125,172.6259992405726,169.8227806091315,171.12659732938465,1042245
2023-05-23,173.83203125,176.73304260849204,172.1044714061216,172.39783428477503,1772427
2023-05-24,172.8867645263672,174.5002379501653,172.2837449862653,173.79944073286524,1129005
2023-05-25,174.1416778564453,175.72256363015165,171.45254564615317,173.08232771698493,1314414
2023-05-26,174.82618713378906,175.73884833467935,173.57125187072006,174.14166885154003,1038792
2023-05-29,176.70042419433594,178.28130991709884,175.29881494121906,176.01592081980317,1569417
2023-05-30,176.68414306640625,177.25456009922493,175.10325723033574,176.66784927374,985068
2023-05-31,181.78533935546875,183.93665715413442,175.42920840008796,176.53746980594102,6210870
2023-06-01,186.02276611328125,187.75032589692643,181.8994220050446,182.4046638588536,5716917
2023-06-02,186.44650268554688,189.70605186766372,185.17527358057322,187.09840356933736,2726436
2023-06-05,187.97850036621094,189.86904285400522,186.78875508940797,187.89700156138127,2480844
2023-06-06,184.42559814453125,188.7119102892314,182.60024564924902,187.66885385207814,2134377
2023-06-07,184.34408569335938,187.39177089110157,183.98553273820673,185.35455446888542,1769874
2023-06-08,182.14389038085938,185.90868156734845,181.39419687049548,184.94710906950013,1645557
2023-06-09,180.7259979248047,183.49661427101483,179.92740806851305,182.86100711310837,954444
2023-06-12,185.9249725341797,187.55475463377337,179.7481182217231,181.23121142735187,3261402
2023-06-13,183.49661254882812,187.40807790491127,182.20908953052117,186.87026335529478,2609724
2023-06-14,185.95758056640625,186.9028443643668,184.0507293355785,184.16481572725672,2563983
2023-06-15,187.0821075439453,190.0320000407794,185.72939457491148,186.87024348950652,3936357
2023-06-16,186.5279998779297,189.26602854842238,185.79460014053285,187.42438230843334,2631663
2023-06-19,185.4034423828125,187.880695530313,184.81671667890214,187.47324629587223,1394700
2023-06-20,186.41390991210938,187.26139602633273,184.1648144429867,185.45233740700337,1498671
2023-06-21,186.49539184570312,189.86904247462422,186.1042512991019,186.4139079620917,2182671
2023-06-22,196.6326141357422,199.2565564215375,190.76541621784796,191.0098827977602,20677539
2023-06-23,198.36019897460938,202.07607924098568,194.26945700176424,196.86079691190403,11739270
2023-06-26,194.51390075683594,199.4358196130591,191.98773631877572,199.1587654655245,4022013
2023-06-27,195.70364379882812,197.17044327592234,193.48715079016733,195.4102809191981,2688570
2023-06-28,200.381103515625,203.49397883500703,199.19135825040377,200.62557008562328,7538955
2023-06-30,198.36019897460938,201.32638567016133,197.56160910111026,201.24490177974116,2471250
2023-07-03,218.19456481933594,220.01991723326375,199.4032410736098,199.41953486630854,30464100
2023-07-04,219.3028106689453,223.27946594457734,215.78250095600603,219.2050329919794,15451302
2023-07-05,221.76377868652344,223.27945946447858,217.15150149972226,219.36799439402898,6968958
2023-07-06,229.96156311035156,231.64022662827497,218.87906843350325,222.62756586290294,29480988
2023-07-07,230.58087158203125,234.6227168792592,227.06054700906228,230.69495797072673,12789198
2023-07-10,226.76718139648438,231.02090562724942,225.62634736544828,229.7985727932428,4254450
2023-07-11,228.20140075683594,229.47262993043816,226.97906788242142,227.69617381435944,2659248
2023-07-12,246.29193115234375,256.83658162274116,228.82071767116793,229.130374342795,29897934
2023-07-13,240.00099182128906,251.5398173985465,237.6215161110368,248.37804564692738,7909665
2023-07-14,246.8949432373047,249.33960895047082,241.28850588949564,241.28850588949564,7113378
2023-07-17,244.8577117919922,247.8402069454096,244.14062079177663,247.72612055602056,2712075
2023-07-18,240.2943572998047,246.9764389282321,238.92533548234792,246.0963651978397,2662728
2023-07-19,240.32693481445312,243.81465692440807,237.96376789182185,240.86476425873354,2828868
2023-07-20,240.60400390625,242.8204968537665,238.99051557332263,240.3269348272827,2229408
2023-07-21,240.44102478027344,246.0800498301555,238.9742253219072,239.9031953279947,2570355
2023-07-24,237.45852661132812,241.8100435538828,236.5295566167921,241.64706086462795,1930749
2023-07-25,240.47361755371094,242.51083396752188,237.2955521892172,238.89273176754003,2498283
2023-07-26,250.61082458496094,252.28950300861217,240.83217659870584,241.04404066520505,9594042
2023-07-27,254.13113403320312,260.0798302274963,251.31162171934076,251.4094143109997,8423670
2023-07-28,261.4325256347656,264.02386500809024,249.68182292285516,254.89710417155268,9297873
2023-07-31,263.7794189453125,265.32771711015556,257.553668544525,262.7200539017768,6441372
2023-08-01,274.4544677734375,275.7582994677002,262.0681711253321,264.675804671746,10141059
2023-08-02,272.90618896484375,284.9991371968359,266.6315271518158,275.75828898033166,13045647
2023-08-03,273.1832580566406,277.648831698323,266.66415916098146,272.17280414386755,5342466
2023-08-04,284.82354736328125,285.6998745965817,277.4656683683249,277.77983826640605,6172713
2023-08-07,286.9399719238281,289.35399693959124,281.7315997972619,285.8982793331545,4162830
2023-08-08,291.8672790527344,293.6199336550031,287.12185091291406,287.3037467299883,5779965
2023-08-09,305.3594055175781,306.5499026867962,292.2144663246977,292.8758670967525,14201859
2023-08-10,295.12457275390625,305.88854845633864,286.21246481562144,303.5737061822536,17525538
2023-08-11,297.0921630859375,301.25884255320966,294.64504687899347,295.96781812407676,4929834
